2025-04-08 19:12:50.460 | INFO     | pydss.cli.run:run:88 - CLI: [pydss run my-project]
2025-04-08 19:12:58.643 | DEBUG    | pydss.utils.utils:load_data:86 - Loaded data from /home/kory/Development/MicrogridsSimulation/RenewablesIntegrationFinalProject_miniconda/pydss-projects/my-project/Scenarios/scenario1/ExportLists/Exports.toml
2025-04-08 19:12:58.643 | DEBUG    | pydss.utils.utils:dump_data:66 - Dumped data to /home/kory/Development/MicrogridsSimulation/RenewablesIntegrationFinalProject_miniconda/pydss-projects/my-project/Exports/scenario1/ExportsActual.toml
2025-04-08 19:12:58.643 | INFO     | pydss.dssInstance:__init__:136 - Simulation initialization complete
2025-04-08 19:12:58.643 | DEBUG    | pydss.utils.utils:dump_data:66 - Dumped data to /home/kory/Development/MicrogridsSimulation/RenewablesIntegrationFinalProject_miniconda/pydss-projects/my-project/Scenarios/scenario1/simulation-run.toml
2025-04-08 19:12:58.644 | INFO     | pydss.pyDSS:run_scenario:46 - Running scenario: %s
2025-04-08 19:12:58.644 | INFO     | pydss.dssInstance:RunSimulation:358 - Running simulation from 2020-01-01 00:00:00 till 2020-01-02 00:00:00.
2025-04-08 19:12:58.644 | INFO     | pydss.dssInstance:RunSimulation:359 - Simulation time step 96.
2025-04-08 19:12:58.644 | INFO     | pydss.dssInstance:RunSimulation:360 - Set OpenDSS convergence to %s
2025-04-08 19:12:58.644 | INFO     | pydss.dssInstance:RunSimulation:361 - Max convergence error count None.
2025-04-08 19:12:58.644 | INFO     | pydss.dssInstance:RunSimulation:362 - initializing store
2025-04-08 19:12:58.645 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.645 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.646 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.646 | INFO     | pydss.dssInstance:RunSimulation:378 - No post processing script selected
2025-04-08 19:12:58.646 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 00:00:00
2025-04-08 19:12:58.646 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 0.0
2025-04-08 19:12:58.646 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.646 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.646 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.646 | INFO     | pydss.dssInstance:RunSimulation:399 - Storage requirement estimation: %s, estimated based on first time step run.
2025-04-08 19:12:58.648 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.648 | DEBUG    | pydss.storage_filters:make_container:66 - Created storage container path=%s
2025-04-08 19:12:58.648 | DEBUG    | pydss.storage_filters:__init__:29 - Created %s path=%s
2025-04-08 19:12:58.650 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.650 | DEBUG    | pydss.storage_filters:make_container:66 - Created storage container path=%s
2025-04-08 19:12:58.650 | DEBUG    | pydss.storage_filters:__init__:29 - Created %s path=%s
2025-04-08 19:12:58.651 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.651 | DEBUG    | pydss.storage_filters:make_container:66 - Created storage container path=%s
2025-04-08 19:12:58.651 | DEBUG    | pydss.storage_filters:__init__:29 - Created %s path=%s
2025-04-08 19:12:58.653 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.653 | DEBUG    | pydss.storage_filters:make_container:66 - Created storage container path=%s
2025-04-08 19:12:58.653 | DEBUG    | pydss.storage_filters:__init__:29 - Created %s path=%s
2025-04-08 19:12:58.654 | DEBUG    | pydss.dataset_buffer:__init__:118 - Created DatasetBuffer path=%s shape=%s chunks=%s
2025-04-08 19:12:58.655 | DEBUG    | pydss.storage_filters:make_container:66 - Created storage container path=%s
2025-04-08 19:12:58.655 | DEBUG    | pydss.storage_filters:__init__:29 - Created %s path=%s
2025-04-08 19:12:58.655 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 00:15:00
2025-04-08 19:12:58.655 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 0.25
2025-04-08 19:12:58.655 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.655 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.655 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.655 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 00:30:00
2025-04-08 19:12:58.655 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 0.5
2025-04-08 19:12:58.655 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.655 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.655 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.656 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 00:45:00
2025-04-08 19:12:58.656 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 0.75
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.656 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 01:00:00
2025-04-08 19:12:58.656 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 1.0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.656 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 01:15:00
2025-04-08 19:12:58.656 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 1.25
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.656 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.657 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 01:30:00
2025-04-08 19:12:58.657 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 1.5
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.657 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 01:45:00
2025-04-08 19:12:58.657 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 1.75
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.657 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 02:00:00
2025-04-08 19:12:58.657 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 2.0
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.657 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.658 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 02:15:00
2025-04-08 19:12:58.658 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 2.25
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.658 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 02:30:00
2025-04-08 19:12:58.658 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 2.5
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.658 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.658 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 02:45:00
2025-04-08 19:12:58.659 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 2.75
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.659 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 03:00:00
2025-04-08 19:12:58.659 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 3.0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.659 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 03:15:00
2025-04-08 19:12:58.659 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 3.25
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.659 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.660 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 03:30:00
2025-04-08 19:12:58.660 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 3.5
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.660 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 03:45:00
2025-04-08 19:12:58.660 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 3.75
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.660 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 04:00:00
2025-04-08 19:12:58.660 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 4.0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.660 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.661 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 04:15:00
2025-04-08 19:12:58.661 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 4.25
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.661 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 04:30:00
2025-04-08 19:12:58.661 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 4.5
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.661 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 04:45:00
2025-04-08 19:12:58.661 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 4.75
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.661 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.662 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 05:00:00
2025-04-08 19:12:58.662 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 5.0
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.662 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 05:15:00
2025-04-08 19:12:58.662 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 5.25
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.662 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.663 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 05:30:00
2025-04-08 19:12:58.663 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 5.5
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.663 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 05:45:00
2025-04-08 19:12:58.663 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 5.75
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.663 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 06:00:00
2025-04-08 19:12:58.663 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 6.0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.663 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.664 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 06:15:00
2025-04-08 19:12:58.664 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 6.25
2025-04-08 19:12:58.664 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.664 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.664 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.664 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 06:30:00
2025-04-08 19:12:58.664 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 6.5
2025-04-08 19:12:58.664 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.664 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.664 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.665 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 06:45:00
2025-04-08 19:12:58.665 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 6.75
2025-04-08 19:12:58.665 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.665 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.665 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.665 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 07:00:00
2025-04-08 19:12:58.665 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 7.0
2025-04-08 19:12:58.665 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.665 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.665 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.665 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 07:15:00
2025-04-08 19:12:58.665 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 7.25
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.666 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 07:30:00
2025-04-08 19:12:58.666 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 7.5
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.666 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 07:45:00
2025-04-08 19:12:58.666 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 7.75
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.666 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.667 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 08:00:00
2025-04-08 19:12:58.667 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 8.0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.667 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 08:15:00
2025-04-08 19:12:58.667 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 8.25
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.667 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 08:30:00
2025-04-08 19:12:58.667 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 8.5
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.667 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.668 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 08:45:00
2025-04-08 19:12:58.668 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 8.75
2025-04-08 19:12:58.668 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.668 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.668 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.668 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 09:00:00
2025-04-08 19:12:58.668 | INFO     | pydss.dssInstance:RunStep:245 - OpenDSS time [h] - 9.0
2025-04-08 19:12:58.668 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 0 convergence error: 0
2025-04-08 19:12:58.668 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 1 convergence error: 0
2025-04-08 19:12:58.668 | DEBUG    | pydss.dssInstance:RunStep:265 - Control Loop 2 convergence error: 0
2025-04-08 19:12:58.668 | INFO     | pydss.dssInstance:RunStep:244 - Pydss datetime - 2020-01-01 09:15:00
